Data_REF;Nome Empresa;Ticker;SETOR_ATIV;1;2;3;4;5;6;7;8;9;10;11;12
2022-12-30;BRADESPAR S.A.;BRAP;Emp. Adm. Part. - Extração Mineral;10126790,310075318;1605600,6409472588;1605600,6409472588;3416183,846193449;10126790,310075318;9345982,248025976;10126790,310075318;-9345982,248025976;10126790,310075318;526102,6358537856;10126790,310075318;1117362,3930056174
2023-03-30;BRADESPAR S.A.;BRAP;Emp. Adm. Part. - Extração Mineral;10050133,015455097;1768103,9292974742;1768103,9292974742;3778388,7277961913;10050133,015455097;8954786,696700612;10050133,015455097;-8954786,696700612;10050133,015455097;791952,3324242556;10050133,015455097;1161685,9875726625
2023-06-30;BRADESPAR S.A.;BRAP;Emp. Adm. Part. - Extração Mineral;9953658,578594947;1940476,0341426036;1940476,0341426036;4178038,9333276916;9953658,578594947;8520506,086899798;9953658,578594947;-8520506,086899798;9953658,578594947;1086674,6028339355;9953658,578594947;1209327,163685345
2023-09-30;BRADESPAR S.A.;BRAP;Emp. Adm. Part. - Extração Mineral;9836261,801727593;2122921,8110100436;2122921,8110100436;4616459,417645384;9836261,801727593;8041320,626910523;9836261,801727593;-8041320,626910523;9836261,801727593;1411593,7299107802;9836261,801727593;1260408,7182711866
2022-12-30;BR PROPERTIES S.A.;BRPR;Emp. Adm. Part. - Sem Setor Principal;7527526,944740625;57495,21857228622;57495,21857228622;1530673,2285043243;7527526,944740625;11345577,803155337;7527526,944740625;-11345577,803155337;7527526,944740625;-1437342,9159665904;7527526,944740625;2168439,600967576
2023-03-30;BR PROPERTIES S.A.;BRPR;Emp. Adm. Part. - Sem Setor Principal;7954653,052415021;46654,02161290668;46654,02161290668;1848361,2590827406;7954653,052415021;11912145,61091704;7954653,052415021;-11912145,61091704;7954653,052415021;-1665207,8282234366;7954653,052415021;2358379,146924538
2023-06-30;BR PROPERTIES S.A.;BRPR;Emp. Adm. Part. - Sem Setor Principal;8439098,700531043;34007,054500436614;34007,054500436614;2205365,750046114;8439098,700531043;12558961,35235957;8439098,700531043;-12558961,35235957;8439098,700531043;-1919738,1246880232;8439098,700531043;2565631,86199811
2023-09-30;BR PROPERTIES S.A.;BRPR;Emp. Adm. Part. - Sem Setor Principal;8983924,917033235;19454,883587043587;19454,883587043587;2603445,2246181006;8983924,917033235;13290651,136593785;8983924,917033235;-13290651,136593785;8983924,917033235;-2202221,7999815526;8983924,917033235;2790971,828432823
2022-12-30;BR MALLS PARTICIPACOES S.A.;BRML;Emp. Adm. Part. - Comércio (Atacado e Varejo);11089240,29089357;98293,11858076318;98293,11858076318;2011237,3614306264;11089240,29089357;16280862,885836696;11089240,29089357;-16280862,885836696;11089240,29089357;-639759,0640867583;11089240,29089357;1225813,9645191156
2023-03-30;BR MALLS PARTICIPACOES S.A.;BRML;Emp. Adm. Part. - Comércio (Atacado e Varejo);11161082,196123712;99338,61718020207;99338,61718020207;2614586,1255587153;11161082,196123712;16798994,153299548;11161082,196123712;-16798994,153299548;11161082,196123712;-740058,4509856112;11161082,196123712;1181967,5792514528
2023-06-30;BR MALLS PARTICIPACOES S.A.;BRML;Emp. Adm. Part. - Comércio (Atacado e Varejo);11240515,792845942;100097,85159373887;100097,85159373887;3318192,5895641483;11240515,792845942;17377718,793886326;11240515,792845942;-17377718,793886326;11240515,792845942;-857455,7002604639;11240515,792845942;1125096,5055735651
2023-09-30;BR MALLS PARTICIPACOES S.A.;BRML;Emp. Adm. Part. - Comércio (Atacado e Varejo);11328467,1736186;100553,93352250077;100553,93352250077;4127369,1176038086;11328467,1736186;18020737,12880204;11328467,1736186;-18020737,12880204;11328467,1736186;-992963,5624631157;11328467,1736186;1054439,8449417595
2022-12-30;BOMBRIL S.A.;BOBR;Farmacêutico e Higiene;0,0;392291,56922159117;392291,56922159117;-161,92496392484128;0,0;996694,3357097589;0,0;-1038895,5738053732;0,0;-693927,8543416534;0,0;479217,2706050531
2023-03-30;BOMBRIL S.A.;BOBR;Farmacêutico e Higiene;0,0;419329,44972317904;419329,44972317904;-206,84013883999006;0,0;1093338,5283194901;0,0;-1143316,4073417876;0,0;-734495,9430690398;0,0;528987,0064876031
2023-06-30;BOMBRIL S.A.;BOBR;Farmacêutico e Higiene;0,0;449590,8896932465;449590,8896932465;-254,86482586464825;0,0;1206153,5224419655;0,0;-1264685,7064836146;0,0;-779677,3107250684;0,0;584804,8389517576
2023-09-30;BOMBRIL S.A.;BOBR;Farmacêutico e Higiene;0,0;483239,7824796434;483239,7824796434;-306,06103806082814;0,0;1336038,180855384;0,0;-1403936,1272395262;0,0;-829728,8020496934;0,0;646970,2429267748
2016-12-30;INDUSTRIAS J B DUARTE S.A.;BLUT;Alimentos;39966,16287882092;-548,7783479950522;-548,7783479950522;3602,733137829911;39966,16287882092;162326,00672040743;39966,16287882092;-162326,00672040743;39966,16287882092;-29656,09701856851;39966,16287882092;17415,470430096375
2017-03-30;INDUSTRIAS J B DUARTE S.A.;BLUT;Alimentos;45061,328158278266;-917,2544994520431;-917,2544994520431;3597,837674659306;45061,328158278266;181298,71609594047;45061,328158278266;-181298,71609594047;45061,328158278266;-34000,34930423269;45061,328158278266;6926,285506860466
2017-06-30;INDUSTRIAS J B DUARTE S.A.;BLUT;Alimentos;51258,05298824191;-1349,5946630827093;-1349,5946630827093;3592,2414056531707;51258,05298824191;203505,4612843312;51258,05298824191;-203505,4612843312;51258,05298824191;-38993,945166623686;51258,05298824191;-5283,055075706365
2017-09-30;INDUSTRIAS J B DUARTE S.A.;BLUT;Alimentos;58631,45771352634;-1850,6624417084095;-1850,6624417084095;3585,9070126584365;58631,45771352634;229139,73196654549;58631,45771352634;-229139,73196654549;58631,45771352634;-44672,22909906176;58631,45771352634;-19306,152294163043
2022-12-30;ZAMP SA;BKBR;Alimentos;1612688,3251632813;1122341,4411764638;1122341,4411764638;-74464,87254901789;1612688,3251632813;3979364,1225489583;1612688,3251632813;-3979364,1225489583;1612688,3251632813;-907037,8349672968;1612688,3251632813;1223698,4411764988
2023-03-30;ZAMP SA;BKBR;Alimentos;1754051,8992086386;1318339,179824548;1318339,179824548;-115304,17905056692;1754051,8992086386;4012853,926470495;1754051,8992086386;-4012853,926470495;1754051,8992086386;-988464,1848124892;1754051,8992086386;1432122,5051599871
2023-06-30;ZAMP SA;BKBR;Alimentos;1955355,4590641034;1554106,3880288734;1554106,3880288734;-161585,36016511946;1955355,4590641034;4042748,618678918;1955355,4590641034;-4042748,618678918;1955355,4590641034;-1084085,3187134075;1955355,4590641034;1687682,0268318122
2023-09-30;ZAMP SA;BKBR;Alimentos;2224492,4024764877;1833203,8694530122;1833203,8694530122;-213518,50567595707;2224492,4024764877;4070479,809597345;2224492,4024764877;-4070479,809597345;2224492,4024764877;-1195314,4122806466;2224492,4024764877;1994919,9463364538
2022-12-30;BIOMM S.A.;BIOM;Farmacêutico e Higiene;170900,0108649106;40455,95127747973;40455,95127747973;0,0;170900,0108649106;382177,58602836;170900,0108649106;-382177,58602836;170900,0108649106;-81634,49053560561;170900,0108649106;176767,26882271672
2023-03-30;BIOMM S.A.;BIOM;Farmacêutico e Higiene;181753,54955409683;45679,21785880512;45679,21785880512;0,0;181753,54955409683;382551,4369289226;181753,54955409683;-382551,4369289226;181753,54955409683;-86011,46361869547;181753,54955409683;191242,701000511
2023-06-30;BIOMM S.A.;BIOM;Farmacêutico e Higiene;193707,36211302812;51311,08959842296;51311,08959842296;0,0;193707,36211302812;381897,6092465568;193707,36211302812;-381897,6092465568;193707,36211302812;-90521,51208753242;193707,36211302812;207260,55941915087
2023-09-30;BIOMM S.A.;BIOM;Farmacêutico e Higiene;206825,64451487566;57366,365767079915;57366,365767079915;0,0;206825,64451487566;380181,84991287015;206825,64451487566;-380181,84991287015;206825,64451487566;-95165,09026534786;206825,64451487566;224904,98425462114
2022-12-30;BICICLETAS MONARK S.A.;BMKS;Brinquedos e Lazer;187174,36618285315;7199,563194974764;7199,563194974764;14262,532382673118;187174,36618285315;270982,55657396256;187174,36618285315;-206108,94779736287;187174,36618285315;-1819,062133963369;187174,36618285315;154970,38901626068
2023-03-30;BICICLETAS MONARK S.A.;BMKS;Brinquedos e Lazer;183626,9584099203;7995,643574055048;7995,643574055048;8736,675219174358;183626,9584099203;292011,0377885457;183626,9584099203;-200032,88779007707;183626,9584099203;-223,25232109763965;183626,9584099203;146731,27004779532
2023-06-30;BICICLETAS MONARK S.A.;BMKS;Brinquedos e Lazer;179259,68910644532;8886,244777526119;8886,244777526119;2326,0566721626674;179259,68910644532;316181,42560950597;179259,68910644532;-192689,2235173955;179259,68910644532;1636,6533655757776;179259,68910644532;136814,5757354211
2023-09-30;BICICLETAS MONARK S.A.;BMKS;Brinquedos e Lazer;174015,08155953352;9875,275273578161;9875,275273578161;-5023,94823550072;174015,08155953352;343679,8655022974;174015,08155953352;-183992,34557034652;174015,08155953352;3777,4915386117173;174015,08155953352;125110,680149196
2022-12-30;BEMOBI MOBILE TECH S.A.;BMOB;Comunicação e Informática;703781,3571428563;46685,81746031779;46685,81746031779;193365,03174603207;703781,3571428563;968511,5793650962;703781,3571428563;-968511,5793650962;703781,3571428563;-112472,07142857427;703781,3571428563;348450,2063492049
2023-03-30;BEMOBI MOBILE TECH S.A.;BMOB;Comunicação e Informática;241886,90476190345;48443,84126984178;48443,84126984178;273538,9841269845;241886,90476190345;847268,126984147;241886,90476190345;-847268,126984147;241886,90476190345;-264889,54761904955;241886,90476190345;243897,23015872308
2023-06-30;BEMOBI MOBILE TECH S.A.;BMOB;Comunicação e Informática;-430313,5541125559;49585,97546897619;49585,97546897619;373838,32178932225;-430313,5541125559;703889,683261206;-430313,5541125559;-703889,683261206;-430313,5541125559;-512350,6406926414;-430313,5541125559;160295,86435784877
2023-09-30;BEMOBI MOBILE TECH S.A.;BMOB;Comunicação e Informática;-1342443,9740259773;49903,58874458975;49903,58874458975;496556,0346320352;-1342443,9740259773;543311,177489203;-1342443,9740259773;-543311,177489203;-1342443,9740259773;-873338,0779220754;-1342443,9740259773;111178,01298698608
2022-12-30;BCO SANTANDER (BRASIL) S.A.;SANB;Bancos;85734365,62761739;166991,50089131272;166991,50089131272;35487242,27255725;85734365,62761739;1053731712,8540089;85734365,62761739;-1053731712,8540089;85734365,62761739;-564609348,1298965;85734365,62761739;514272564,42388564
2023-03-30;BCO SANTANDER (BRASIL) S.A.;SANB;Bancos;87415152,73593089;143510,0190848398;143510,0190848398;38638152,76916073;87415152,73593089;1071072487,0867734;87415152,73593089;-1071072487,0867734;87415152,73593089;-562653561,0799669;87415152,73593089;515576793,70596766
2023-06-30;BCO SANTANDER (BRASIL) S.A.;SANB;Bancos;89100930,64383793;117312,08325198787;117312,08325198787;41976166,3466026;89100930,64383793;1088120394,1084437;89100930,64383793;-1088120394,1084437;89100930,64383793;-559855863,2939891;89100930,64383793;516317504,0279791
2023-09-30;BCO SANTANDER (BRASIL) S.A.;SANB;Bancos;90786907,59614803;88305,02900872123;88305,02900872123;45506652,32494007;90786907,59614803;1104854674,836576;90786907,59614803;-1104854674,836576;90786907,59614803;-556202250,7487488;90786907,59614803;516482884,0478601
2017-12-30;BCO PINE S.A.;PINE;Bancos;872276,2671247871;0,0;0,0;-98571,91876758038;872276,2671247871;9639339,695104025;872276,2671247871;-9639339,695104025;872276,2671247871;-3066016,9595114975;872276,2671247871;1304877,3553180462
2018-03-30;BCO PINE S.A.;PINE;Bancos;767164,323931737;0,0;0,0;-165082,9986373761;767164,323931737;10011405,978382453;767164,323931737;-10011405,978382453;767164,323931737;-2603960,277972208;767164,323931737;63434,26380317751
2018-06-30;BCO PINE S.A.;PINE;Bancos;646999,7097085981;0,0;0,0;-239043,5444653913;646999,7097085981;10474005,434300601;646999,7097085981;-10474005,434300601;646999,7097085981;-2105310,9882286596;646999,7097085981;-1323690,868268351
2018-09-30;BCO PINE S.A.;PINE;Bancos;511027,6127567078;0,0;0,0;-320768,9324866361;511027,6127567078;11032909,973348878;511027,6127567078;-11032909,973348878;511027,6127567078;-1569146,0725380476;511027,6127567078;-2863130,2905883295
2022-12-30;BCO PAN S.A.;BPAN;Bancos;8448091,08276059;0,0;0,0;1774055,3004838305;8448091,08276059;61373680,900613576;8448091,08276059;-61373680,900613576;8448091,08276059;-28598659,5343374;8448091,08276059;31483756,1536369
2023-03-30;BCO PAN S.A.;BPAN;Bancos;9069601,875443362;0,0;0,0;1996311,2194990965;9069601,875443362;66248632,71613398;9069601,875443362;-66248632,71613398;9069601,875443362;-30455930,942324564;9069601,875443362;34515649,57851301
2023-06-30;BCO PAN S.A.;BPAN;Bancos;9742832,641056739;0,0;0,0;2235661,2487708526;9742832,641056739;71560436,20321207;9742832,641056739;-71560436,20321207;9742832,641056739;-32501657,331009686;9742832,641056739;37827341,58819166
2023-09-30;BCO PAN S.A.;BPAN;Bancos;10470055,109034956;0,0;0,0;2492705,7246096227;10470055,109034956;77329136,25244544;10470055,109034956;-77329136,25244544;10470055,109034956;-34745887,33230837;10470055,109034956;41431390,61683115
2022-12-30;BCO NORDESTE DO BRASIL S.A.;BNBR;Bancos;9505550,283337533;994661,2651727328;994661,2651727328;1148492,5120952497;9505550,283337533;62403276,10109857;9505550,283337533;-62403276,10109857;9505550,283337533;6217808,339953858;9505550,283337533;-5559163,865035359
2023-03-30;BCO NORDESTE DO BRASIL S.A.;BNBR;Bancos;10162701,33677218;1158578,092638868;1158578,092638868;984500,4161619603;10162701,33677218;61807862,75164722;10162701,33677218;-61807862,75164722;10162701,33677218;9949826,24799873;10162701,33677218;-8869687,57476442
2023-06-30;BCO NORDESTE DO BRASIL S.A.;BNBR;Bancos;10862750,648960011;1337896,594123118;1337896,594123118;794756,9583284677;10862750,648960011;61011144,007607415;10862750,648960011;-61011144,007607415;10862750,648960011;14025715,99284508;10862750,648960011;-12410779,015568104
2023-09-30;BCO NORDESTE DO BRASIL S.A.;BNBR;Bancos;11607136,80764409;1533259,952011968;1533259,952011968;578030,1417356058;11607136,80764409;60004193,548747465;11607136,80764409;-60004193,548747465;11607136,80764409;18458702,892005686;11607136,80764409;-16188250,635049585
2022-12-30;BCO MERCANTIL DO BRASIL S.A.;BMEB;Bancos;1368235,7547746291;58929,84126984165;58929,84126984165;620380,2773957354;1368235,7547746291;16874414,10160227;1368235,7547746291;-16874414,10160227;1368235,7547746291;-2214185,388167321;1368235,7547746291;2551560,9300560085
2023-03-30;BCO MERCANTIL DO BRASIL S.A.;BMEB;Bancos;1449431,510808736;70414,15272415461;70414,15272415461;665042,5364133305;1449431,510808736;18547462,65109676;1449431,510808736;-18547462,65109676;1449431,510808736;-2207997,123113862;1449431,510808736;2306436,1468295595
2023-06-30;BCO MERCANTIL DO BRASIL S.A.;BMEB;Bancos;1537202,2712084318;83083,0797715045;83083,0797715045;712886,7855529261;1537202,2712084318;20426424,296874024;1537202,2712084318;-20426424,296874024;1537202,2712084318;-2214049,958818148;1537202,2712084318;2067332,2640414368
2023-09-30;BCO MERCANTIL DO BRASIL S.A.;BMEB;Bancos;1631796,0069100128;96989,12510486771;96989,12510486771;764001,1946501441;1631796,0069100128;22521284,113850333;1631796,0069100128;-22521284,113850333;1631796,0069100128;-2233023,9838808286;1631796,0069100128;1835205,132869226
2022-12-30;BCO MERCANTIL DE INVESTIMENTOS S.A.;BMIN;Bancos;108654,4355317834;291,08191155251586;291,08191155251586;35044,35514812202;108654,4355317834;143503,08437395724;108654,4355317834;-143503,08437395724;108654,4355317834;6874,637637012638;108654,4355317834;-101771,66250663728
2023-03-30;BCO MERCANTIL DE INVESTIMENTOS S.A.;BMIN;Bancos;102782,61350272877;345,1529925647826;345,1529925647826;36294,61720085521;102782,61350272877;88673,04837239976;102782,61350272877;-88673,04837239976;102782,61350272877;29980,68462291779;102782,61350272877;-166833,6388243764
2023-06-30;BCO MERCANTIL DE INVESTIMENTOS S.A.;BMIN;Bancos;96334,8654086929;404,7505219425078;404,7505219425078;37697,6299285125;96334,8654086929;23018,959550543455;96334,8654086929;-23018,959550543455;96334,8654086929;57575,5743918214;96334,8654086929;-242996,52267905988
2023-09-30;BCO MERCANTIL DE INVESTIMENTOS S.A.;BMIN;Bancos;89300,5017123609;470,11957545708356;470,11957545708356;39261,55561424997;89300,5017123609;-54179,25316159916;89300,5017123609;54179,25316159916;89300,5017123609;89967,94751197984;89300,5017123609;-330986,20931334805
2022-12-30;BCO ESTADO DO RIO GRANDE DO SUL S.A.;BRSR;Bancos;9321160,86291485;348669,315338238;348669,315338238;4393914,213903731;9321160,86291485;119096980,58602598;9321160,86291485;-119096980,58602598;9321160,86291485;15062662,104404699;9321160,86291485;-23428868,21364409
2023-03-30;BCO ESTADO DO RIO GRANDE DO SUL S.A.;BRSR;Bancos;9465401,064953418;394389,0823084152;394389,0823084152;4586837,723432368;9465401,064953418;124802560,9000206;9465401,064953418;-124802560,9000206;9465401,064953418;23304249,41391198;9465401,064953418;-34978344,629593596
2023-06-30;BCO ESTADO DO RIO GRANDE DO SUL S.A.;BRSR;Bancos;9607853,805890184;443708,75360328663;443708,75360328663;4788104,9809634015;9607853,805890184;130953779,98014522;9607853,805890184;-130953779,98014522;9607853,805890184;32355403,188940044;9607853,805890184;-47698311,02671304
2023-09-30;BCO ESTADO DO RIO GRANDE DO SUL S.A.;BRSR;Bancos;9748386,024481542;496758,99099514796;496758,99099514796;4997962,210804168;9748386,024481542;137571963,05113927;9748386,024481542;-137571963,05113927;9748386,024481542;42250033,79265477;9748386,024481542;-61637400,6521948
2022-12-30;BCO ESTADO DO PARA S.A.;BPAR;Bancos;1763421,0123079522;62506,07868602101;62506,07868602101;26052,48909256913;1763421,0123079522;17498834,887615897;1763421,0123079522;-17498834,887615897;1763421,0123079522;2388584,5384939336;1763421,0123079522;-2276885,3999659927
2023-03-30;BCO ESTADO DO PARA S.A.;BPAR;Bancos;1790074,7414870858;71679,40074604952;71679,40074604952;-14656,047036388045;1790074,7414870858;18817707,784697227;1790074,7414870858;-18817707,784697227;1790074,7414870858;3460373,8843118385;1790074,7414870858;-3293534,1141347005
2023-06-30;BCO ESTADO DO PARA S.A.;BPAR;Bancos;1812611,4021595716;81647,12971654699;81647,12971654699;-60895,835225617135;1812611,4021595716;20236109,032832533;1812611,4021595716;-20236109,032832533;1812611,4021595716;4623932,7811865285;1812611,4021595716;-4402726,861795863
2023-09-30;BCO ESTADO DO PARA S.A.;BPAR;Bancos;1830762,1363040805;92440,52921786364;92440,52921786364;-112944,07442359612;1830762,1363040805;21758105,60317099;1830762,1363040805;-21758105,60317099;1830762,1363040805;5882473,356578894;1830762,1363040805;-5607876,126789257
2022-12-30;BCO ESTADO DE SERGIPE S.A. - BANESE;BGIP;Bancos;643315,9344707178;6629,7364400303995;6629,7364400303995;84265,44402003365;643315,9344707178;8775868,123503953;643315,9344707178;-8775868,123503953;643315,9344707178;-4552398,0495712105;643315,9344707178;3555404,8969526975
2023-03-30;BCO ESTADO DE SERGIPE S.A. - BANESE;BGIP;Bancos;673297,5950258453;7421,421344950556;7421,421344950556;80079,04438204416;673297,5950258453;9169026,562529711;673297,5950258453;-9169026,562529711;673297,5950258453;-4632097,508149726;673297,5950258453;3514567,362509958
2023-06-30;BCO ESTADO DE SERGIPE S.A. - BANESE;BGIP;Bancos;705099,1545700268;8268,57541671758;8268,57541671758;75134,20236009195;705099,1545700268;9582765,385475237;705099,1545700268;-9582765,385475237;705099,1545700268;-4710414,038564868;705099,1545700268;3466685,996657873
2023-09-30;BCO ESTADO DE SERGIPE S.A. - BANESE;BGIP;Bancos;738788,1438029844;9172,958770791283;9172,958770791283;69388,94649112494;738788,1438029844;10017764,455026727;738788,1438029844;-10017764,455026727;738788,1438029844;-4787250,019211851;738788,1438029844;3411629,1419632174
2022-12-30;BCO BTG PACTUAL S.A.;BPAC;Bancos;47635619,24266289;554014,8868511742;554014,8868511742;20905745,752478264;47635619,24266289;436535150,35913277;47635619,24266289;-436535150,35913277;47635619,24266289;-382238063,3760829;47635619,24266289;398006824,61396796
2023-03-30;BCO BTG PACTUAL S.A.;BPAC;Bancos;51695386,30902836;631565,7982958773;631565,7982958773;22406516,36566884;51695386,30902836;473758528,9934603;51695386,30902836;-473758528,9934603;51695386,30902836;-425349363,77197015;51695386,30902836;440909460,4455407
2023-06-30;BCO BTG PACTUAL S.A.;BPAC;Bancos;56117728,57620229;726901,0231281215;726901,0231281215;24034848,150529057;56117728,57620229;514215014,9712632;56117728,57620229;-514215014,9712632;56117728,57620229;-472393397,2455014;56117728,57620229;487667782,50324994
2023-09-30;BCO BTG PACTUAL S.A.;BPAC;Bancos;60919305,642080784;841198,9048773696;841198,9048773696;25796857,222667344;60919305,642080784;558048935,4752018;60919305,642080784;-558048935,4752018;60919305,642080784;-523539338,8645766;60919305,642080784;538446680,4239503
2022-12-30;BCO BRASIL S.A.;BBAS;Bancos;163522399,8950897;7338957,589764135;7338957,589764135;55978827,496217445;163522399,8950897;2340072525,596513;163522399,8950897;-2340072525,596513;163522399,8950897;544170696,791869;163522399,8950897;-401923475,9831119
2023-03-30;BCO BRASIL S.A.;BBAS;Bancos;172848598,49759993;8472853,137386816;8472853,137386816;57213241,73641746;172848598,49759993;2455808310,074389;172848598,49759993;-2455808310,074389;172848598,49759993;817099493,48514;172848598,49759993;-603349465,1804554
2023-06-30;BCO BRASIL S.A.;BBAS;Bancos;182831865,52328017;9709840,193719141;9709840,193719141;58381599,36095476;182831865,52328017;2582606855,3113766;182831865,52328017;-2582606855,3113766;182831865,52328017;1115327781,5127854;182831865,52328017;-823035479,2135184
2023-09-30;BCO BRASIL S.A.;BBAS;Bancos;193497450,93502215;11054140,12013045;11054140,12013045;59477403,85855481;193497450,93502215;2721044684,1158185;193497450,93502215;-2721044684,1158185;193497450,93502215;1439820808,6395679;193497450,93502215;-1061672692,5293245
2022-12-30;BCO BRADESCO S.A.;BBDC;Bancos;158264216,26950508;7026981,489006663;7026981,489006663;77514236,42108428;158264216,26950508;1633414739,587906;158264216,26950508;-1633414739,587906;158264216,26950508;308121957,2955576;158264216,26950508;-265383744,19100547
2023-03-30;BCO BRADESCO S.A.;BBDC;Bancos;160302343,11821073;7601035,455916153;7601035,455916153;81515914,19169411;160302343,11821073;1696573452,398271;160302343,11821073;-1696573452,398271;160302343,11821073;439283799,98278916;160302343,11821073;-381708443,01349366
2023-06-30;BCO BRADESCO S.A.;BBDC;Bancos;162168295,27064222;8216059,251336787;8216059,251336787;85867876,17370287;162168295,27064222;1764067577,0819256;162168295,27064222;-1764067577,0819256;162168295,27064222;580464768,9350898;162168295,27064222;-507677253,8431678
2023-09-30;BCO BRADESCO S.A.;BBDC;Bancos;163852353,16990292;8873615,364161862;8873615,364161862;90587663,71678773;163852353,16990292;1836083350,4472785;163852353,16990292;-1836083350,4472785;163852353,16990292;731981226,2972494;163852353,16990292;-643641515,4653528
2022-12-30;BCO AMAZONIA S.A.;BAZA;Bancos;4687398,989644275;351584,7104659961;351584,7104659961;1468159,07019775;4687398,989644275;33949885,79000084;4687398,989644275;-33949885,79000084;4687398,989644275;6091906,601388252;4687398,989644275;-2704411,987862128
2023-03-30;BCO AMAZONIA S.A.;BAZA;Bancos;5122067,68702005;400368,3209313129;400368,3209313129;1513378,4605927188;5122067,68702005;35982806,71031006;5122067,68702005;-35982806,71031006;5122067,68702005;8901713,499212608;5122067,68702005;-3863080,588816124
2023-06-30;BCO AMAZONIA S.A.;BAZA;Bancos;5595115,789351342;453194,96822993306;453194,96822993306;1559810,2834074404;5595115,789351342;38147094,55053398;5595115,789351342;-38147094,55053398;5595115,789351342;11995689,549113952;5595115,789351342;-5116840,793397653
2023-09-30;BCO AMAZONIA S.A.;BAZA;Bancos;6108061,911589701;510217,89730395575;510217,89730395575;1607443,2826865725;6108061,911589701;40447412,099488705;6108061,911589701;-40447412,099488705;6108061,911589701;15385888,071363404;6108061,911589701;-6469163,021048767
2022-12-30;BCO ALFA DE INVESTIMENTO S.A.;BRIV;Bancos;1665332,21458278;22821,04405398101;22821,04405398101;844815,9886257019;1665332,21458278;29585827,533566587;1665332,21458278;-29585827,533566587;1665332,21458278;2013622,1257959418;1665332,21458278;-3057638,550717159
2023-03-30;BCO ALFA DE INVESTIMENTO S.A.;BRIV;Bancos;1685496,5717084329;26141,934411106897;26141,934411106897;851129,9255832831;1685496,5717084329;32390982,186365023;1685496,5717084329;-32390982,186365023;1685496,5717084329;3219968,7990421755;1685496,5717084329;-4805131,924119641
2023-06-30;BCO ALFA DE INVESTIMENTO S.A.;BRIV;Bancos;1706091,4445716888;29817,67896978681;29817,67896978681;857161,4356874903;1706091,4445716888;35467291,63976013;1706091,4445716888;-35467291,63976013;1706091,4445716888;4515266,285734081;1706091,4445716888;-6705029,14818688
2023-09-30;BCO ALFA DE INVESTIMENTO S.A.;BRIV;Bancos;1727138,130307436;33865,334211430134;33865,334211430134;862899,6744214387;1727138,130307436;38826645,48307337;1727138,130307436;-38826645,48307337;1727138,130307436;5902359,525974202;1727138,130307436;-8763059,592827424
2022-12-30;BCO ABC BRASIL S.A.;ABCB;Bancos;5055227,037348114;148129,89033189396;148129,89033189396;700154,5551308288;5055227,037348114;55310406,25464767;5055227,037348114;-55310406,25464767;5055227,037348114;11438620,204477353;5055227,037348114;-13805179,269249756
2023-03-30;BCO ABC BRASIL S.A.;ABCB;Bancos;5146239,808186166;173871,9084393879;173871,9084393879;559811,499879175;5146239,808186166;57065210,03373086;5146239,808186166;-57065210,03373086;5146239,808186166;17024788,42917245;5146239,808186166;-20227164,356270872
2023-06-30;BCO ABC BRASIL S.A.;ABCB;Bancos;5232281,345714394;202447,41965347456;202447,41965347456;399332,10001181683;5232281,345714394;58832775,135724954;5232281,345714394;-58832775,135724954;5232281,345714394;23175048,806482814;5232281,345714394;-27285473,499763247
2023-09-30;BCO ABC BRASIL S.A.;ABCB;Bancos;5313007,310432544;233990,59713727175;233990,59713727175;217736,85097080946;5313007,310432544;60611934,35181029;5313007,310432544;-60611934,35181029;5313007,310432544;29912404,36234343;5313007,310432544;-35005578,18893835
2022-12-30;BBM LOGÍSTICA S.A.;BBML;Serviços Transporte e Logística;59022,95750915834;220973,27912087686;220973,27912087686;46120,77728937706;59022,95750915834;934096,0285714302;59022,95750915834;-934096,0285714302;59022,95750915834;-374285,49157509324;59022,95750915834;241213,1919413901
2023-03-30;BBM LOGÍSTICA S.A.;BBML;Serviços Transporte e Logística;21316,056410257646;241222,07032966692;241222,07032966692;47967,79926739883;21316,056410257646;921544,4681318704;21316,056410257646;-921544,4681318704;21316,056410257646;-358426,9283882823;21316,056410257646;228596,04084248794
2023-06-30;BBM LOGÍSTICA S.A.;BBML;Serviços Transporte e Logística;-25483,62991811939;264042,6910471833;264042,6910471833;49371,493837534304;-25483,62991811939;887865,3960568872;-25483,62991811939;-887865,3960568872;-25483,62991811939;-328419,1636824029;-25483,62991811939;209632,63441068312
2023-09-30;BBM LOGÍSTICA S.A.;BBML;Serviços Transporte e Logística;-82172,87875098534;289650,4508511032;289650,4508511032;50277,02452416757;-82172,87875098534;830626,4808985167;-82172,87875098534;-830626,4808985167;-82172,87875098534;-282515,526517284;-82172,87875098534;183722,81100696095
2022-12-30;BB SEGURIDADE PARTICIPAÇÕES S.A.;BBSE;Emp. Adm. Part. - Seguradoras e Corretoras;8516946,080389814;0,0;0,0;1978636,8856416082;8516946,080389814;8947907,37847303;8516946,080389814;-8947907,37847303;8516946,080389814;-430946,0307973918;8516946,080389814;-616687,5854769757
2023-03-30;BB SEGURIDADE PARTICIPAÇÕES S.A.;BBSE;Emp. Adm. Part. - Seguradoras e Corretoras;8893102,50756679;0,0;0,0;1928878,85421342;8893102,50756679;9229622,002906067;8893102,50756679;-9229622,002906067;8893102,50756679;-336518,07818691933;8893102,50756679;-1242429,2565753567
